VAR_NAME,DESCRIPTION,LOCATION,FORM,PART,LINE,DATABASE_TABLE,DATA_TYPE,SCOPE,PRODUCTION_RULE,XPATH,XSD_VERSIONS,REQUIRED,NOTES,LAST_UPDATE
DITAADFOPOCO,Address Foreign - Postal code,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressForeign/PostalCode,2008v1.0;,NA,NA,
DTAFPOSTATE,Province or state,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressForeign/ProvinceOrState,2008v1.0;,NA,NA,
DITAADADLIIN1,Address US - AddressLine1,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressUS/AddressLine1,2008v1.0;,NA,NA,
DITAADADLIIN2,Address US - AddressLine2,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressUS/AddressLine2,2008v1.0;,NA,NA,
DISTABADDCIT,Address US - City,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressUS/City,2008v1.0;,NA,NA,
DISTABADDSTA,Address US - State,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressUS/State,2008v1.0;,NA,NA,
DTAZIPCODE,Address US - ZIPCode,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressUS/ZIPCode,2008v1.0;,NA,NA,
DITADAOFDIIS,Date of distribution,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/DateOfDistribution,2008v1.0;,NA,NA,
DITADEOFASSS,Description of asset(s) distributed or transactional expenses paid,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/DescriptionOfAsset,2008v1.0;,NA,NA,
DITAEIINN,EIN of recipient (if tax-exempt),IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/EIN,2008v1.0;,NA,NA,
DISTABOFAASS,Fair market value of asset(s) distributed or amount of transactional expenses,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/FMVOfAsset,2008v1.0;,NA,NA,
DITAIRRCCSSE,IRC code section of recipient(s) (if tax-exempt) or type of entity ,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/IRCSection,2008v1.0;,NA,NA,
DITAMEOFDEET,Method of determining FMV for asset(s) distributed or transactional expenses,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/MethodOfFMVDetermination,2008v1.0;,NA,NA,
DTNBBNLINE11,Name Business - BusinessNameLine1,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/NameBusiness/BusinessNameLine1,2008v1.0;,NA,NA,
DTNBBNLINE22,Name Business - BusinessNameLine2,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/NameBusiness/BusinessNameLine2,2008v1.0;,NA,NA,
DISTABNAMPER,Disposition Table - Name - Person,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/NamePerson,2008v1.0;,NA,NA,
EMPLOFSUSUCC,Become an employee of; or independent contractor for; a successor or transferee organization?,IRS990ScheduleN-PART-02-LINE-2b,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/EmployeeOfSuccessor,2008v1.0;,NA,NA,
OWNEOFSUSUCC,Become a direct or indirect owner of a successor or transferee organization?,IRS990ScheduleN-PART-02-LINE-2c,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/OwnerOfSuccessor,2008v1.0;,NA,NA,
RECEIVCOMPEN,Receive; or become entitled to; compensation or other similar payments as a result of the organization's significant disposition of assets?,IRS990ScheduleN-PART-02-LINE-2d,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/ReceiveCompensation,2008v1.0;,NA,NA,
EXPLANATIONX,Form990 Schedule NPart III - Explanation,IRS990ScheduleN-PART-03,SN,PART-03,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartIII/Explanation,2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,
EXPLANTEXTEX,Explanatory text,IRS990ScheduleN-PART-03,SN,PART-03,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartIII/ExplanatoryText,2008v1.0;,NA,NA,
IDENTIFIERDE,Form990 Schedule NPart III - Identifier,IRS990ScheduleN-PART-03,SN,PART-03,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartIII/Identifier,2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,
RETURNREFERE,Return reference,IRS990ScheduleN-PART-03,SN,PART-03,,,,PC,,/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartIII/ReturnReference,2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,
LIABILPAIDAI,Did the organization discharge or pay all liabilities in accordance with state laws?,IRS990ScheduleN-PART-01-LINE-6,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiabilitiesPaid,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,
LIABILPAIDAI,Did the organization discharge or pay all liabilities in accordance with state laws?,IRS990ScheduleN-PART-01-LINE-5,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiabilitiesPaidInd,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADADOEPD,Description of asset(s) distributed or transactional expenses paid,IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/AssetsDistriOrExpnssPaidDesc,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADBNBNLI1,Business Name - BusinessNameLine1,IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/BusinessName/BusinessNameLine1,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LATLADBNBNLI1,Business Name - BusinessNameLine1Txt,IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/BusinessName/BusinessNameLine1Txt,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADBNBNLI2,Business Name - BusinessNameLine2,IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/BusinessName/BusinessNameLine2,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LATLADBNBNLI2,Business Name - BusinessNameLine2Txt,IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/BusinessName/BusinessNameLine2Txt,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADDDT,Date of distribution,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/DistributionDt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADEIN,EIN of recipient (if tax-exempt),IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/EIN,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADFMVASS,Fair market value of asset(s) distributed or amount of transactional expenses,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/FairMarketValueOfAssetAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADFAALIN1,Foreign Address - AddressLine1,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine1,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LATLADFAALIN1,Foreign Address - AddressLine1Txt,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine1Txt,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADFAALIN2,Foreign Address - AddressLine2,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine2,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LATLADFAALIN2,Foreign Address - AddressLine2Txt,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine2Txt,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADFACITY,Foreign Address - City,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/City,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LATLADFACITY,Foreign Address - City,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/CityNm,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADFACOUN,Foreign Address - Country,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/Country,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LATLADFACOUN,Foreign Address - Country,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/CountryCd,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADFAFPOS,Foreign Address - Postal code,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/ForeignPostalCd,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADFAPCOD,Foreign Address - Postal code,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/PostalCode,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LATLADFAPOST,Province or state,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/ProvinceOrState,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LATLADFAPOST,Province or state,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/ProvinceOrStateNm,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADIRCSEC,IRC code section of recipient(s) (if tax-exempt) or type of entity ,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/IRCSectionTxt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADMDETER,Method of determining FMV for asset(s) distributed or transactional expenses,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/MethodOfFMVDeterminationTxt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADPERSON,Liquidation Of Assets Detail - Name - Person,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/PersonNm,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADAALINE1,USAddress - AddressLine1,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/AddressLine1,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LATLADAALINE1,USAddress - AddressLine1Txt,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/AddressLine1Txt,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADAALINE2,USAddress - AddressLine2,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/AddressLine2,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LATLADAALINE2,USAddress - AddressLine2Txt,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/AddressLine2Txt,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADACITY,USAddress - City,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/City,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LATLADACITY,USAddress - CityNm,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/CityNm,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADASTATE,USAddress - State,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/State,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LATLADASABBR,USAddress - StateAbbreviationCd,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/StateAbbreviationCd,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADAZIP,USAddress - ZIPCd,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/ZIPCd,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
LATLADAZIPCO,USAddress - ZIPCode,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/ZIPCode,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,
LITAADFOADLI1,Address Foreign - AddressLine1,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressForeign/AddressLine1,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LITAADFOADLI2,Address Foreign - AddressLine2,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressForeign/AddressLine2,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LITAADFOCIIT,Address Foreign - City,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressForeign/City,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LITAADFOCOOU,Address Foreign - Country,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressForeign/Country,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LITAADFOPOCO,Address Foreign - Postal code,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressForeign/PostalCode,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LTAFPOSTATE,Province or state,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressForeign/ProvinceOrState,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LITAADADLIIN1,Address US - AddressLine1,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressUS/AddressLine1,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LITAADADLIIN2,Address US - AddressLine2,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressUS/AddressLine2,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LIQTABADDCIT,Address US - City,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressUS/City,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LIQTABADDSTA,Address US - State,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressUS/State,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LTAZIPCODE,Address US - ZIPCode,IRS990ScheduleN-PART-02,SN,PART-02,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressUS/ZIPCode,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LITADAOFDIIS,Date of distribution,IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/DateOfDistribution,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LITADEOFASSS,Description of asset(s) distributed or transactional expenses paid,IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/DescriptionOfAsset,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LITAEIINN,EIN of recipient (if tax-exempt),IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/EIN,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LIQTABOFAASS,Fair market value of asset(s) distributed or amount of transactional expenses,IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/FMVOfAsset,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LITAIRRCCSSE,IRC code section of recipient(s) (if tax-exempt) or type of entity ,SCHED-N-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/IRCSection,2008v2.0;2008v2.1;2008v2.2;,NA,NA,
LTLDAFALINE11,Address Foreign - AddressLine1,IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/AddressForeign/AddressLine1,2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,
LTLDAFALINE22,Address Foreign - AddressLine2,IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/AddressForeign/AddressLine2,2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,
LTLDAFCITY,Address Foreign - City,IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/AddressForeign/City,2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,
LTLDAFCOUNTR,Address Foreign - Country,IRS990ScheduleN-PART-01,SN,PART-01,,,,PC,,/Return/ReturnData/IRS990ScheduleN/LiquidationTable/LiquidationDetail/AddressForeign/Country,2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,
